departement,num_circo,exprimes,nuls,blancs,votants,abstentions,inscrits,nom,nuance,voix,perc_ins,perc_exp,status
12,02,48086,781,1399,50266,17951,68217,M. Laurent ALEXANDRE,UG,15738,23.07,32.73,Qualif
12,02,48086,781,1399,50266,17951,68217,M. Samuel DEGUARA,ENS,14690,21.53,30.55,Qualif
12,02,48086,781,1399,50266,17951,68217,M. Jean-Philippe ARMET,DSV,1141,1.67,2.37,Battu
12,02,48086,781,1399,50266,17951,68217,Mme Lucile EL HEDRI,EXG,595,0.87,1.24,Battu
12,03,50891,799,1486,53176,19095,72271,M. Pierre-Antoine FEVRE,UXD,18044,24.97,35.46,Qualif
12,03,50891,799,1486,53176,19095,72271,M. Jean-François ROUSSET,ENS,16514,22.85,32.45,Qualif
12,03,50891,799,1486,53176,19095,72271,M. Richard BOUIGUE,UG,14660,20.28,28.81,Qualif
12,03,50891,799,1486,53176,19095,72271,M. Thierry NOEL,ECO,1066,1.48,2.09,Battu
12,03,50891,799,1486,53176,19095,72271,M. Bernard COMBES,EXG,607,0.84,1.19,Battu
13,01,53312,327,927,54566,28226,82792,Mme Monique GRISETI,RN,24276,29.32,45.54,Qualif
13,01,53312,327,927,54566,28226,82792,Mme Pascaline LÉCORCHÉ,UG,14340,17.32,26.9,Qualif
13,01,53312,327,927,54566,28226,82792,Mme Sabrina AGRESTI-ROUBACHE,ENS,12585,15.2,23.61,Qualif
13,01,53312,327,927,54566,28226,82792,Mme Salomé MOYAL,REC,867,1.05,1.63,Battu
13,01,53312,327,927,54566,28226,82792,Mme Céline CARAVELLAZI,DSV,842,1.02,1.58,Battu
13,01,53312,327,927,54566,28226,82792,M. Marc CECONE,EXG,402,0.49,0.75,Battu
13,02,58752,230,585,59567,24873,84440,M. Olivier RIOULT,RN,18836,22.31,32.06,Qualif
13,02,58752,230,585,59567,24873,84440,M. Laurent LHARDIT,UG,16740,19.82,28.49,Qualif
13,02,58752,230,585,59567,24873,84440,Mme Claire PITOLLAT,ENS,15870,18.79,27.01,Qualif
13,02,58752,230,585,59567,24873,84440,Mme Laure-Agnès CARADEC,LR,5100,6.04,8.68,Battu
13,02,58752,230,585,59567,24873,84440,M. Jean-Marc GRAFFEO,REC,1130,1.34,1.92,Battu
13,02,58752,230,585,59567,24873,84440,M. Hugo ROCHE POGGI,DVG,847,1,1.44,Battu
13,02,58752,230,585,59567,24873,84440,Mme Claudine RODINSON,EXG,229,0.27,0.39,Battu
13,03,46643,331,817,47791,30047,77838,Mme Gisèle LELOUIS,RN,19938,25.61,42.75,Qualif
13,03,46643,331,817,47791,30047,77838,M. Amine KESSACI,UG,16642,21.38,35.68,Qualif
13,03,46643,331,817,47791,30047,77838,Mme Celine AYCARD-DIESTE,ENS,5417,6.96,11.61,Battu
13,03,46643,331,817,47791,30047,77838,M. Pierre-Olivier KOUBI-FLOTTE,LR,2664,3.42,5.71,Battu
13,03,46643,331,817,47791,30047,77838,M. Bernard FOURNIER,REC,937,1.2,2.01,Battu
13,03,46643,331,817,47791,30047,77838,Mme Jacqueline GRANDEL,EXG,402,0.52,0.86,Battu
13,03,46643,331,817,47791,30047,77838,Mme Alexia DE MONTGOLFIER,ECO,381,0.49,0.82,Battu
13,03,46643,331,817,47791,30047,77838,Mme Juliette COLEOU,EXG,262,0.34,0.56,Battu
13,04,39581,308,459,40348,26955,67303,M. Manuel BOMPARD,UG,26712,39.69,67.49,Elu
13,04,39581,308,459,40348,26955,67303,Mme Aurélie QUINQUIS,RN,5973,8.87,15.09,Battu
13,04,39581,308,459,40348,26955,67303,Mme Malika TORCHI,ENS,4370,6.49,11.04,Battu
13,04,39581,308,459,40348,26955,67303,M. Carime IGO,LR,830,1.23,2.1,Battu
13,04,39581,308,459,40348,26955,67303,M. Anthony DEMONT,ECO,723,1.07,1.83,Battu
13,04,39581,308,459,40348,26955,67303,M. Florian TREVISAN,REC,323,0.48,0.82,Battu
13,04,39581,308,459,40348,26955,67303,Mme Isabelle BONNET,EXG,256,0.38,0.65,Battu
13,04,39581,308,459,40348,26955,67303,Mme Leila BEHAIRI,ECO,204,0.3,0.52,Battu
13,04,39581,308,459,40348,26955,67303,M. Stéphane PERNICE,EXG,178,0.26,0.45,Battu
13,04,39581,308,459,40348,26955,67303,M. Kylian Jacky Jean-Luc VISAGE,DIV,11,0.02,0.03,Battu
13,04,39581,308,459,40348,26955,67303,Mme Lea Felice FERRANDI,REG,1,0,0,Battu
13,04,39581,308,459,40348,26955,67303,Mme Eva-Françoise FAYE,DVG,0,0,0,Battu
13,05,50206,297,472,50975,24486,75461,M. Franck LIQUORI,RN,12938,17.15,25.77,Qualif
13,05,50206,297,472,50975,24486,75461,M. Hendrik DAVI,DVG,12271,16.26,24.44,Qualif
13,05,50206,297,472,50975,24486,75461,M. Allan POPELARD,UG,11706,15.51,23.32,Qualif
13,05,50206,297,472,50975,24486,75461,M. Maxime BOUDET,ENS,8985,11.91,17.9,Battu
13,05,50206,297,472,50975,24486,75461,M. Ambroise MALINCONI,LR,2576,3.41,5.13,Battu
13,05,50206,297,472,50975,24486,75461,M. Barthélémy PLEZ,ECO,865,1.15,1.72,Battu
13,05,50206,297,472,50975,24486,75461,M. Marcel BLANC,REC,598,0.79,1.19,Battu
13,05,50206,297,472,50975,24486,75461,Mme Nathalie MALHOLE,EXG,264,0.35,0.53,Battu
13,05,50206,297,472,50975,24486,75461,M. Pierre-Frédéric ZIEBA,DIV,3,0,0.01,Battu
13,05,50206,297,472,50975,24486,75461,Mme Pauline PAPAZIAN,REG,0,0,0,Battu
13,06,50037,278,757,51072,28613,79685,M. Olivier FAYSSAT,UXD,19151,24.03,38.27,Qualif
13,06,50037,278,757,51072,28613,79685,Mme Christine JUSTE,UG,14119,17.72,28.22,Qualif
13,06,50037,278,757,51072,28613,79685,M. Lionel ROYER-PERREAUT,ENS,12575,15.78,25.13,Qualif
13,06,50037,278,757,51072,28613,79685,Mme Serena ZOUAGHI,LR,2231,2.8,4.46,Battu
13,06,50037,278,757,51072,28613,79685,Mme Jeanne ASTOLFI,REC,862,1.08,1.72,Battu
13,06,50037,278,757,51072,28613,79685,Mme Stéphanie BRUN,DVD,348,0.44,0.7,Battu
13,06,50037,278,757,51072,28613,79685,Mme Caroline COURONNE,ECO,276,0.35,0.55,Battu
13,06,50037,278,757,51072,28613,79685,Mme Corinne MOREL,EXG,250,0.31,0.5,Battu
13,06,50037,278,757,51072,28613,79685,M. Sébastien PERETTI,DIV,217,0.27,0.43,Battu
13,06,50037,278,757,51072,28613,79685,M. Alain SLAMA,EXD,4,0.01,0.01,Battu
13,06,50037,278,757,51072,28613,79685,Mme Tess JANNONE,DVC,3,0,0.01,Battu
13,06,50037,278,757,51072,28613,79685,Mme Sylvie GIOVANNINI,REG,1,0,0,Battu
13,07,35402,245,527,36174,32915,69089,M. Sébastien DELOGU,UG,21124,30.58,59.67,Elu
13,07,35402,245,527,36174,32915,69089,M. Arezki SELLOUM,RN,9632,13.94,27.21,Battu
13,07,35402,245,527,36174,32915,69089,Mme Hayat ATIA,ENS,3186,4.61,9,Battu
13,07,35402,245,527,36174,32915,69089,M. Hakim BENAMRANE,DVG,660,0.96,1.86,Battu
13,07,35402,245,527,36174,32915,69089,Mme Ines ALBACETE,REC,481,0.7,1.36,Battu
13,07,35402,245,527,36174,32915,69089,Mme Danièle PÉCOUT,EXG,319,0.46,0.9,Battu
13,08,69434,516,897,70847,32836,103683,M. Romain TONUSSI,RN,30987,29.89,44.63,Qualif
13,08,69434,516,897,70847,32836,103683,M. Jean-Marc ZULESI,ENS,18563,17.9,26.73,Qualif
13,08,69434,516,897,70847,32836,103683,M. Alexandre BEDDOCK,UG,13938,13.44,20.07,Qualif
13,08,69434,516,897,70847,32836,103683,Mme Stéphanie VOLPINI,LR,3105,2.99,4.47,Battu
13,08,69434,516,897,70847,32836,103683,Mme Céline FANFAN,ECO,1882,1.82,2.71,Battu
13,08,69434,516,897,70847,32836,103683,Mme Jeanne VIGIER,REC,617,0.6,0.89,Battu
13,08,69434,516,897,70847,32836,103683,M. Rémy BAZZALI,EXG,342,0.33,0.49,Battu
13,09,66786,438,985,68209,33224,101433,Mme Joëlle MÉLIN,RN,30188,29.76,45.2,Qualif
13,09,66786,438,985,68209,33224,101433,M. Bernard OUGOURLOU-OGLOU,UG,15867,15.64,23.76,Qualif
13,09,66786,438,985,68209,33224,101433,M. Bertrand MAS-FRAISSINET,ENS,12465,12.29,18.66,Battu
13,09,66786,438,985,68209,33224,101433,M. Aurélien MICHEL,LR,5128,5.06,7.68,Battu
13,09,66786,438,985,68209,33224,101433,M. Boualam AKSIL,ECO,1790,1.76,2.68,Battu
13,09,66786,438,985,68209,33224,101433,M. Robert SANTUNIONE,REC,979,0.97,1.47,Battu
13,09,66786,438,985,68209,33224,101433,M. Jean-Marie CLOREC,EXG,319,0.31,0.48,Battu
13,09,66786,438,985,68209,33224,101433,Mme Isabelle MAZZONI,DIV,50,0.05,0.07,Battu
13,10,77149,625,1286,79060,31704,110764,M. José GONZALEZ,RN,37672,34.01,48.83,Qualif
13,10,77149,625,1286,79060,31704,110764,Mme Véronique BOURCET-GINER,ENS,16619,15,21.54,Qualif
13,10,77149,625,1286,79060,31704,110764,M. Jimmy BESSAIH,UG,16050,14.49,20.8,Qualif
13,10,77149,625,1286,79060,31704,110764,M. Stephan PIERRACCINI,LR,2642,2.39,3.42,Battu
13,10,77149,625,1286,79060,31704,110764,Mme Lucie DESBLANCS,ECO,2613,2.36,3.39,Battu
13,10,77149,625,1286,79060,31704,110764,M. Jean-Philippe COURTARO,REC,1031,0.93,1.34,Battu
13,10,77149,625,1286,79060,31704,110764,M. Frédéric KECHRA,EXG,314,0.28,0.41,Battu
13,10,77149,625,1286,79060,31704,110764,M. Hassan TAHIRI,DIV,208,0.19,0.27,Battu
13,11,63095,392,1111,64598,29051,93649,M. Hervé FABRE-AUBRESPY,RN,24524,26.19,38.87,Qualif
13,11,63095,392,1111,64598,29051,93649,M. Marc PENA,UG,17374,18.55,27.54,Qualif
13,11,63095,392,1111,64598,29051,93649,M. Mohamed LAQHILA,ENS,16581,17.71,26.28,Qualif
13,11,63095,392,1111,64598,29051,93649,M. Fayçal ZERGUINE,LR,2562,2.74,4.06,Battu
13,11,63095,392,1111,64598,29051,93649,M. Michel BAYLE,DSV,837,0.89,1.33,Battu
13,11,63095,392,1111,64598,29051,93649,M. Jean François MEBTOUCHE,REC,835,0.89,1.32,Battu
13,11,63095,392,1111,64598,29051,93649,Mme Charlotte MARIA,EXG,382,0.41,0.61,Battu
13,12,61193,330,1296,62819,32546,95365,M. Franck ALLISIO,RN,33086,34.69,54.07,Elu
13,12,61193,330,1296,62819,32546,95365,Mme Maryline CZURKA,UG,14746,15.46,24.1,Battu
13,12,61193,330,1296,62819,32546,95365,M. Axel BRETON,ENS,8508,8.92,13.9,Battu
13,12,61193,330,1296,62819,32546,95365,M. Maxime AGHEMO,LR,3456,3.62,5.65,Battu
13,12,61193,330,1296,62819,32546,95365,Mme Raymonde ZINI,REC,836,0.88,1.37,Battu
13,12,61193,330,1296,62819,32546,95365,M. François ROCHE,EXG,561,0.59,0.92,Battu
13,13,58717,714,1332,60763,34075,94838,M. Emmanuel FOUQUART,RN,27908,29.43,47.53,Qualif
13,13,58717,714,1332,60763,34075,94838,M. Pierre DHARRÉVILLE,UG,21147,22.3,36.02,Qualif
13,13,58717,714,1332,60763,34075,94838,Mme Lila LOKMANE,ENS,7239,7.63,12.33,Battu
13,13,58717,714,1332,60763,34075,94838,M. Hervé DELESPAUL,DSV,934,0.98,1.59,Battu
13,13,58717,714,1332,60763,34075,94838,Mme Olympe SCHEREDRE,REC,876,0.92,1.49,Battu
13,13,58717,714,1332,60763,34075,94838,M. Cyril METRAL,EXG,613,0.65,1.04,Battu
13,14,68670,439,1118,70227,29759,99986,M. Gérault VERNY,UXD,21734,21.74,31.65,Qualif
13,14,68670,439,1118,70227,29759,99986,M. Jean-David CIOT,UG,20242,20.24,29.48,Qualif
13,14,68670,439,1118,70227,29759,99986,Mme Anne-Laurence PETEL,ENS,19853,19.86,28.91,Qualif
13,14,68670,439,1118,70227,29759,99986,M. Gaëtan MUSELET,LR,3869,3.87,5.63,Battu
13,14,68670,439,1118,70227,29759,99986,M. Dominique SASSOON,ECO,1010,1.01,1.47,Battu
13,14,68670,439,1118,70227,29759,99986,M. Charles MOYAL,REC,827,0.83,1.2,Battu
13,14,68670,439,1118,70227,29759,99986,Mme Mireille DUFAY,DSV,635,0.64,0.92,Battu
13,14,68670,439,1118,70227,29759,99986,Mme Anne ROCHE,EXG,470,0.47,0.68,Battu
13,14,68670,439,1118,70227,29759,99986,M. Baptiste BOUCKENHOVE,DVD,30,0.03,0.04,Battu
13,15,75769,634,1726,78129,32577,110706,M. Romain BAUBRY,RN,37493,33.87,49.48,Qualif
13,15,75769,634,1726,78129,32577,110706,Mme Wassila AÏDAROUS,UG,15314,13.83,20.21,Qualif
13,15,75769,634,1726,78129,32577,110706,Mme Solange PONCHON,ENS,12202,11.02,16.1,Battu
13,15,75769,634,1726,78129,32577,110706,M. Stephane HERMELLIN,LR,8272,7.47,10.92,Battu
13,15,75769,634,1726,78129,32577,110706,Mme Martine ELESIKIAN,REC,1414,1.28,1.87,Battu
13,15,75769,634,1726,78129,32577,110706,Mme Anne TESTUT,EXG,617,0.56,0.81,Battu
13,15,75769,634,1726,78129,32577,110706,M. Christophe PTAK,DIV,457,0.41,0.6,Battu
13,16,59805,667,1088,61560,30124,91684,M. Emmanuel TACHE DE LA PAGERIE,RN,28179,30.73,47.12,Qualif
13,16,59805,667,1088,61560,30124,91684,M. Nicolas KOUKAS,UG,17896,19.52,29.92,Qualif
13,16,59805,667,1088,61560,30124,91684,Mme Marion BISCIONE,ENS,8900,9.71,14.88,Battu
13,16,59805,667,1088,61560,30124,91684,M. Alain BERNARDET,LR,3217,3.51,5.38,Battu
13,16,59805,667,1088,61560,30124,91684,M. Florent SEDDIK,REC,712,0.78,1.19,Battu
13,16,59805,667,1088,61560,30124,91684,M. Guy DUBOST,EXG,505,0.55,0.84,Battu
13,16,59805,667,1088,61560,30124,91684,M. Samir BOUZIANI,ECO,396,0.43,0.66,Battu
14,01,52418,397,663,53478,19818,73296,M. Joël BRUNEAU,DVD,22596,30.83,43.11,Qualif
14,01,52418,397,663,53478,19818,73296,Mme Emma FOURREAU,UG,18250,24.9,34.82,Qualif
14,01,52418,397,663,53478,19818,73296,Mme Ludivine DAOUDI,RN,10458,14.27,19.95,Qualif
14,01,52418,397,663,53478,19818,73296,M. Matéo LELOUP,REC,604,0.82,1.15,Battu
14,01,52418,397,663,53478,19818,73296,M. Pierre CASEVITZ,EXG,510,0.7,0.97,Battu
14,02,46436,376,626,47438,21574,69012,M. Arthur DELAPORTE,UG,19662,28.49,42.34,Qualif
14,02,46436,376,626,47438,21574,69012,Mme Josseline LIBAN,RN,11999,17.39,25.84,Qualif
14,02,46436,376,626,47438,21574,69012,Mme Camille BROU,DVD,7159,10.37,15.42,Battu
14,02,46436,376,626,47438,21574,69012,M. Gregory BERKOVICZ,ENS,6503,9.42,14,Battu
14,02,46436,376,626,47438,21574,69012,M. Cédric BAZINCOURT,DSV,566,0.82,1.22,Battu
14,02,46436,376,626,47438,21574,69012,M. Christophe GARCIA,EXG,547,0.79,1.18,Battu
14,03,52502,462,939,53903,26062,79965,M. Edouard FAUVAGE,RN,21575,26.98,41.09,Qualif
14,03,52502,462,939,53903,26062,79965,M. Jérémie PATRIER-LEITUS,ENS,19144,23.94,36.46,Qualif
14,03,52502,462,939,53903,26062,79965,M. Olivier TRUFFAUT,UG,9959,12.45,18.97,Battu
14,03,52502,462,939,53903,26062,79965,M. Steven MAFIODO,DSV,1080,1.35,2.06,Battu
14,03,52502,462,939,53903,26062,79965,M. Michel LANGEVIN,EXG,732,0.92,1.39,Battu
14,03,52502,462,939,53903,26062,79965,M. Thierry Paul VALETTE,DIV,12,0.02,0.02,Battu
14,04,72013,492,1000,73505,31369,104874,Mme Chantal HENRY,RN,24230,23.1,33.65,Qualif
14,04,72013,492,1000,73505,31369,104874,M. Christophe BLANCHET,ENS,23622,22.52,32.8,Qualif
14,04,72013,492,1000,73505,31369,104874,M. Pierre MOURARET,UG,14247,13.58,19.78,Qualif
14,04,72013,492,1000,73505,31369,104874,Mme Sophie GAUGAIN,DVD,7847,7.48,10.9,Battu
14,04,72013,492,1000,73505,31369,104874,Mme Pascale DEUTSCH,REC,878,0.84,1.22,Battu
14,04,72013,492,1000,73505,31369,104874,M. François BUISSON,DSV,747,0.71,1.04,Battu
14,04,72013,492,1000,73505,31369,104874,M. Patrick POIROT-BOURDAIN,EXG,442,0.42,0.61,Battu
14,05,65913,453,952,67318,25628,92946,M. Philippe CHAPRON,RN,21001,22.59,31.86,Qualif
14,05,65913,453,952,67318,25628,92946,M. Bertrand BOUYX,ENS,16208,17.44,24.59,Qualif
14,05,65913,453,952,67318,25628,92946,M. Thomas DUPONT-FEDERICI,UG,16124,17.35,24.46,Qualif
14,05,65913,453,952,67318,25628,92946,M. Cédric NOUVELOT,DVD,10655,11.46,16.17,Battu
14,05,65913,453,952,67318,25628,92946,M. Jean-Alexis GÉREUX,DSV,775,0.83,1.18,Battu
14,05,65913,453,952,67318,25628,92946,M. Tony DESCLOS,REC,662,0.71,1,Battu
14,05,65913,453,952,67318,25628,92946,Mme Isabelle PELTRE,EXG,488,0.53,0.74,Battu
14,06,66402,708,1589,68699,27634,96333,M. Nicolas CALBRIX,RN,24077,24.99,36.26,Qualif
14,06,66402,708,1589,68699,27634,96333,Mme Elisabeth BORNE,ENS,19213,19.94,28.93,Qualif
14,06,66402,708,1589,68699,27634,96333,M. Noé GAUCHARD,UG,15376,15.96,23.16,Qualif
14,06,66402,708,1589,68699,27634,96333,Mme Lynda LAHALLE,DVC,5080,5.27,7.65,Battu
14,06,66402,708,1589,68699,27634,96333,M. Philippe AMBOURG,DSV,1128,1.17,1.7,Battu
14,06,66402,708,1589,68699,27634,96333,Mme Esteline CAILLEMER,REC,650,0.67,0.98,Battu
14,06,66402,708,1589,68699,27634,96333,Mme Pascale GEORGET,EXG,616,0.64,0.93,Battu
14,06,66402,708,1589,68699,27634,96333,Mme Bérengère LAREYNIE,EXG,262,0.27,0.39,Battu
15,01,44114,510,743,45367,16947,62314,M. Vincent DESCOEUR,DVD,16615,26.66,37.66,Qualif
15,01,44114,510,743,45367,16947,62314,Mme Dorothée GALLAIS,RN,13361,21.44,30.29,Qualif
15,01,44114,510,743,45367,16947,62314,Mme Valérie RUEDA,UG,9893,15.88,22.43,Qualif
15,01,44114,510,743,45367,16947,62314,M. Denis SABOT,HOR,3377,5.42,7.66,Battu
15,01,44114,510,743,45367,16947,62314,M. Rémy DAUVILLIER,EXG,458,0.73,1.04,Battu
15,01,44114,510,743,45367,16947,62314,M. Jean-Jacques BRUXELLE,REC,410,0.66,0.93,Battu
15,02,36110,376,592,37078,15232,52310,M. Jean Yves BONY,DVD,12383,23.67,34.29,Qualif
15,02,36110,376,592,37078,15232,52310,M. Gilles LACROIX,RN,11923,22.79,33.02,Qualif
15,02,36110,376,592,37078,15232,52310,Mme Zoé PÉBAY,UG,4919,9.4,13.62,Battu
15,02,36110,376,592,37078,15232,52310,M. Louis TOTY,DVD,3348,6.4,9.27,Battu
15,02,36110,376,592,37078,15232,52310,M. Vladimir TILMANT-TATISCHEFF,ENS,3019,5.77,8.36,Battu
15,02,36110,376,592,37078,15232,52310,Mme Mona CHEIKHI,EXG,298,0.57,0.83,Battu
15,02,36110,376,592,37078,15232,52310,M. Pascal VEYSSET-RAPAPORT,REC,220,0.42,0.61,Battu
16,01,55388,504,1084,56976,27182,84158,M. René PILATO,UG,18166,21.59,32.8,Qualif
16,01,55388,504,1084,56976,27182,84158,M. Thomas MESNIER,HOR,16784,19.94,30.3,Qualif
16,01,55388,504,1084,56976,27182,84158,Mme Marion LATUS,RN,16761,19.92,30.26,Qualif
16,01,55388,504,1084,56976,27182,84158,M. Alain BOIVIN,LR,2226,2.65,4.02,Battu
16,01,55388,504,1084,56976,27182,84158,M. Olivier NICOLAS,EXG,818,0.97,1.48,Battu
16,01,55388,504,1084,56976,27182,84158,Mme Doraline BERNARD,REC,633,0.75,1.14,Battu
16,02,55105,785,1306,57196,26164,83360,M. Barthélemy MARTIN,UXD,21440,25.72,38.91,Qualif
16,02,55105,785,1306,57196,26164,83360,Mme Sandra MARSAUD,ENS,15091,18.1,27.39,Qualif
16,02,55105,785,1306,57196,26164,83360,Mme Carole BALLU,UG,11208,13.45,20.34,Qualif
16,02,55105,785,1306,57196,26164,83360,M. Didier JOBIT,LR,4829,5.79,8.76,Battu
16,02,55105,785,1306,57196,26164,83360,Mme Françoise BESSAS,EXG,832,1,1.51,Battu
16,02,55105,785,1306,57196,26164,83360,M. Alain Gérard JANOT,REC,737,0.88,1.34,Battu
16,02,55105,785,1306,57196,26164,83360,Mme Aurore DE CLISSON,EXD,509,0.61,0.92,Battu
16,02,55105,785,1306,57196,26164,83360,M. Corentin VINSONNEAU,ECO,457,0.55,0.83,Battu
16,03,60484,1119,1456,63059,27607,90666,Mme Caroline COLOMBIER,RN,25976,28.65,42.95,Qualif
16,03,60484,1119,1456,63059,27607,90666,Mme Virginie LEBRAUD,UG,15653,17.26,25.88,Qualif
16,03,60484,1119,1456,63059,27607,90666,M. Gwenhaël FRANÇOIS,ENS,14829,16.36,24.52,Qualif
16,03,60484,1119,1456,63059,27607,90666,M. Dominique SOUCHAUD,UDI,2293,2.53,3.79,Battu
16,03,60484,1119,1456,63059,27607,90666,M. Adrien TOUZÉ,REC,889,0.98,1.47,Battu
16,03,60484,1119,1456,63059,27607,90666,M. Patrick CURGALI,EXG,844,0.93,1.4,Battu
17,01,76297,383,1055,77735,34147,111882,M. Olivier FALORNI,DVG,34824,31.13,45.64,Qualif
17,01,76297,383,1055,77735,34147,111882,M. Jean-Marc SOUBESTE,UG,22618,20.22,29.64,Qualif
17,01,76297,383,1055,77735,34147,111882,Mme Emma CHAUVEAU,RN,17278,15.44,22.65,Qualif
17,01,76297,383,1055,77735,34147,111882,M. Nicolas FRANCOIS,REC,975,0.87,1.28,Battu
17,01,76297,383,1055,77735,34147,111882,M. Antoine COLIN,EXG,430,0.38,0.56,Battu
17,01,76297,383,1055,77735,34147,111882,M. Philippe PERE,DIV,170,0.15,0.22,Battu
17,01,76297,383,1055,77735,34147,111882,Mme Yasmina SAMRI,DVG,2,0,0,Battu
17,01,76297,383,1055,77735,34147,111882,Mme Françoise RAMEL,REG,0,0,0,Battu
17,02,78062,577,1379,80018,33612,113630,Mme Karen BERTHOLOM,RN,26862,23.64,34.41,Qualif
17,02,78062,577,1379,80018,33612,113630,M. Benoît BITEAU,UG,21027,18.5,26.94,Qualif
17,02,78062,577,1379,80018,33612,113630,Mme Anne-Laure BABAULT,ENS,19773,17.4,25.33,Qualif
17,02,78062,577,1379,80018,33612,113630,M. Hervé BLANCHÉ,LR,9651,8.49,12.36,Battu
17,02,78062,577,1379,80018,33612,113630,M. Frédéric CASTELLO,EXG,749,0.66,0.96,Battu
17,03,55715,690,1304,57709,26017,83726,M. Stéphane MORIN,RN,22759,27.18,40.85,Qualif
17,03,55715,690,1304,57709,26017,83726,M. Fabrice BARUSSEAU,UG,15637,18.68,28.07,Qualif
17,03,55715,690,1304,57709,26017,83726,M. Jean-Philippe ARDOUIN,ENS,15536,18.56,27.88,Qualif
17,03,55715,690,1304,57709,26017,83726,Mme Anne-Catherine GODDE,EXG,1196,1.43,2.15,Battu
17,03,55715,690,1304,57709,26017,83726,M. Gérald DAHAN-BERTHELOT,DVG,587,0.7,1.05,Battu
17,04,63065,610,1370,65045,29499,94544,M. Pascal MARKOWSKY,RN,28510,30.16,45.21,Qualif
17,04,63065,610,1370,65045,29499,94544,M. Raphaël GERARD,ENS,17625,18.64,27.95,Qualif
17,04,63065,610,1370,65045,29499,94544,Mme Danièle DESSELLES,UG,10972,11.61,17.4,Battu
17,04,63065,610,1370,65045,29499,94544,Mme Céline DROUILLARD,LR,5251,5.55,8.33,Battu
17,04,63065,610,1370,65045,29499,94544,M. Olivier TRIPELON,EXG,707,0.75,1.12,Battu
17,05,82815,676,1609,85100,35196,120296,M. Aymeric MONGELOUS,RN,36296,30.17,43.83,Qualif
17,05,82815,676,1609,85100,35196,120296,M. Christophe PLASSARD,HOR,27124,22.55,32.75,Qualif
17,05,82815,676,1609,85100,35196,120296,Mme Anne BRACHET,UG,18344,15.25,22.15,Qualif
17,05,82815,676,1609,85100,35196,120296,Mme Danièle CASSETTE,EXG,1051,0.87,1.27,Battu
18,01,45322,306,1326,46954,23447,70401,M. Ugo IANNUZZI,RN,18100,25.71,39.94,Qualif
18,01,45322,306,1326,46954,23447,70401,M. François CORMIER-BOULIGEON,ENS,14961,21.25,33.01,Qualif
18,01,45322,306,1326,46954,23447,70401,M. Hugo LEFELLE,UG,11432,16.24,25.22,Qualif
18,01,45322,306,1326,46954,23447,70401,Mme Sylvie CERVEAU,EXG,680,0.97,1.5,Battu
18,01,45322,306,1326,46954,23447,70401,Mme Sandrine BELLON,REG,149,0.21,0.33,Battu
18,02,42517,530,949,43996,24480,68476,M. Bastian DUENAS,RN,17246,25.19,40.56,Qualif
18,02,42517,530,949,43996,24480,68476,M. Nicolas SANSU,UG,12621,18.43,29.68,Qualif
18,02,42517,530,949,43996,24480,68476,M. Gabriel BEHAGHEL,ENS,8857,12.93,20.83,Qualif
18,02,42517,530,949,43996,24480,68476,M. Philippe BULTEAU,DVD,2705,3.95,6.36,Battu
18,02,42517,530,949,43996,24480,68476,M. Régis ROBIN,EXG,580,0.85,1.36,Battu
18,02,42517,530,949,43996,24480,68476,M. Ludovic JAULIN,REC,508,0.74,1.19,Battu
18,03,54461,450,1215,56126,27519,83645,M. Pierre GENTILLET,RN,23501,28.1,43.15,Qualif
18,03,54461,450,1215,56126,27519,83645,M. Loïc KERVRAN,ENS,16991,20.31,31.2,Qualif
18,03,54461,450,1215,56126,27519,83645,Mme Emma MOREIRA,UG,9334,11.16,17.14,Battu
18,03,54461,450,1215,56126,27519,83645,Mme Bénédicte DE CHOULOT,LR,3178,3.8,5.84,Battu
18,03,54461,450,1215,56126,27519,83645,M. Eric LOUGNON,REC,599,0.72,1.1,Battu
18,03,54461,450,1215,56126,27519,83645,M. Eric BELLET,EXG,568,0.68,1.04,Battu
18,03,54461,450,1215,56126,27519,83645,Mme Christa CHARTIER,DSV,290,0.35,0.53,Battu
19,01,65699,1243,1563,68505,23227,91732,M. François HOLLANDE,UG,24720,26.95,37.63,Qualif
19,01,65699,1243,1563,68505,23227,91732,Mme Maïtey POUGET,RN,20297,22.13,30.89,Qualif
19,01,65699,1243,1563,68505,23227,91732,M. Francis DUBOIS,LR,18816,20.51,28.64,Qualif
19,01,65699,1243,1563,68505,23227,91732,Mme Marie-Thérèse COINAUD,EXG,1303,1.42,1.98,Battu
19,01,65699,1243,1563,68505,23227,91732,M. Gilles OGUINENA,REC,563,0.61,0.86,Battu
19,02,64078,1205,1488,66771,26494,93265,M. Valéry ELOPHE,RN,23250,24.93,36.28,Qualif
19,02,64078,1205,1488,66771,26494,93265,Mme Frédérique MEUNIER,LR,22456,24.08,35.04,Qualif
19,02,64078,1205,1488,66771,26494,93265,Mme Amandine DEWAELE,UG,17063,18.3,26.63,Qualif
19,02,64078,1205,1488,66771,26494,93265,Mme Sylvie SICARD,EXG,1309,1.4,2.04,Battu
21,01,50333,255,657,51245,19250,70495,Mme Océane GODARD,UG,14679,20.82,29.16,Qualif
21,01,50333,255,657,51245,19250,70495,M. Didier MARTIN,ENS,13830,19.62,27.48,Qualif
